"country","team","overall_points_team","overall_points_country","percentage","flag","text"
"Armenia","Zvartnots Yerevan",1,90,0.0111111111111111,":am:","Armenia: 90 points"
"Armenia","Gandzasar Kapan",2,90,0.0222222222222222,":am:","Armenia: 90 points"
"Armenia","Kilikia Yerevan",2,90,0.0222222222222222,":am:","Armenia: 90 points"
"Armenia","FK Yerevan",0,90,0,":am:","Armenia: 90 points"
"Armenia","Urartu FC",0,90,0,":am:","Armenia: 90 points"
"Armenia","Pyunik Yerevan",24,90,0.266666666666667,":am:","Armenia: 90 points"
"Armenia","Banants Yerevan",5.5,90,0.0611111111111111,":am:","Armenia: 90 points"
"Armenia","Ulisses Yerevan",1,90,0.0111111111111111,":am:","Armenia: 90 points"
"Armenia","Kotaik Abovyan",2,90,0.0222222222222222,":am:","Armenia: 90 points"
"Armenia","Mika Ashtarak",6,90,0.0666666666666667,":am:","Armenia: 90 points"
"Austria","Wolfsberger AC",14.5,1112,0.0130395683453237,":at:","Austria: 1112 points"
"Austria","SV Grödig",2,1112,0.00179856115107914,":at:","Austria: 1112 points"
"Austria","SK Vöest Linz",4,1112,0.00359712230215827,":at:","Austria: 1112 points"
"Austria","SV Mattersburg",1.5,1112,0.00134892086330935,":at:","Austria: 1112 points"
"Austria","SV Pasching",2,1112,0.00179856115107914,":at:","Austria: 1112 points"
"Austria","FC Kärnten",6.5,1112,0.00584532374100719,":at:","Austria: 1112 points"
"Austria","SV Stockerau",0,1112,0,":at:","Austria: 1112 points"
"Austria","Austria Salzburg",37,1112,0.033273381294964,":at:","Austria: 1112 points"
"Austria","Admira Wien",1,1112,0.000899280575539568,":at:","Austria: 1112 points"
"Austria","FC Salzburg",177.5,1112,0.159622302158273,":at:","Austria: 1112 points"
"Austria","SV Ried",11.5,1112,0.010341726618705,":at:","Austria: 1112 points"
"Austria","St. Pölten",1,1112,0.000899280575539568,":at:","Austria: 1112 points"
"Austria","Austria Wien",208.5,1112,0.1875,":at:","Austria: 1112 points"
"Austria","Admira Wacker",39.5,1112,0.035521582733813,":at:","Austria: 1112 points"
"Austria","Rapid Wien",269,1112,0.241906474820144,":at:","Austria: 1112 points"
"Austria","FC Pasching",0,1112,0,":at:","Austria: 1112 points"
"Austria","Wiener Sportklub",29,1112,0.0260791366906475,":at:","Austria: 1112 points"
"Austria","Grazer AK",49,1112,0.0440647482014388,":at:","Austria: 1112 points"
"Austria","TSV Hartberg",0.5,1112,0.000449640287769784,":at:","Austria: 1112 points"
"Austria","LASK",62.5,1112,0.056205035971223,":at:","Austria: 1112 points"
"Austria","Wacker Innsbruck",30,1112,0.026978417266187,":at:","Austria: 1112 points"
"Austria","SCR Altach",7.5,1112,0.00674460431654676,":at:","Austria: 1112 points"
"Austria","SC Krems",2,1112,0.00179856115107914,":at:","Austria: 1112 points"
"Austria","Sturm Graz",90.5,1112,0.0813848920863309,":at:","Austria: 1112 points"
"Austria","FC Tirol Innsbruck",55.5,1112,0.049910071942446,":at:","Austria: 1112 points"
"Austria","First Vienna FC",10,1112,0.00899280575539568,":at:","Austria: 1112 points"
"Austria","Wiener Neustadt",0,1112,0,":at:","Austria: 1112 points"
"Azerbaijan","Kapaz Ganja",2.5,188,0.0132978723404255,":az:","Azerbaijan: 188 points"
"Azerbaijan","Dinamo Baku",0,188,0,":az:","Azerbaijan: 188 points"
"Azerbaijan","FK Shamkir",1,188,0.00531914893617021,":az:","Azerbaijan: 188 points"
"Azerbaijan","Turan Tauz",0,188,0,":az:","Azerbaijan: 188 points"
"Azerbaijan","Zira FK",3,188,0.0159574468085106,":az:","Azerbaijan: 188 points"
"Azerbaijan","Khazar Lenkoran",5.5,188,0.0292553191489362,":az:","Azerbaijan: 188 points"
"Azerbaijan","Shafa Baku",0,188,0,":az:","Azerbaijan: 188 points"
"Azerbaijan","Gabala FK",15.5,188,0.0824468085106383,":az:","Azerbaijan: 188 points"
"Azerbaijan","Inter Baku",17,188,0.0904255319148936,":az:","Azerbaijan: 188 points"
"Azerbaijan","Olimpik Baku",1,188,0.00531914893617021,":az:","Azerbaijan: 188 points"
"Azerbaijan","Karvan Evlakh",2.5,188,0.0132978723404255,":az:","Azerbaijan: 188 points"
"Azerbaijan","FK Baku",5.5,188,0.0292553191489362,":az:","Azerbaijan: 188 points"
"Azerbaijan","MKT-Araz",0.5,188,0.00265957446808511,":az:","Azerbaijan: 188 points"
"Azerbaijan","Sumgayit FK",1,188,0.00531914893617021,":az:","Azerbaijan: 188 points"
"Azerbaijan","Kesla FK",2,188,0.0106382978723404,":az:","Azerbaijan: 188 points"
"Azerbaijan","Qarabag FK",95,188,0.50531914893617,":az:","Azerbaijan: 188 points"
"Azerbaijan","Sabail FK",0,188,0,":az:","Azerbaijan: 188 points"
"Azerbaijan","Neftchi Baku",35,188,0.186170212765957,":az:","Azerbaijan: 188 points"
"Azerbaijan","Simurq Zaqatala",0,188,0,":az:","Azerbaijan: 188 points"
"Azerbaijan","Khazri Buzovna",1,188,0.00531914893617021,":az:","Azerbaijan: 188 points"
"Bosnia-Herzegovina","Siroki Brijeg",24.5,131.5,0.186311787072243,":ba:","Bosnia-Herzegovina: 131.5 points"
"Bosnia-Herzegovina","Olimpic Sarajevo",1,131.5,0.00760456273764259,":ba:","Bosnia-Herzegovina: 131.5 points"
"Bosnia-Herzegovina","Sloboda Tuzla",2.5,131.5,0.0190114068441065,":ba:","Bosnia-Herzegovina: 131.5 points"
"Bosnia-Herzegovina","NK Zepce",0.5,131.5,0.00380228136882129,":ba:","Bosnia-Herzegovina: 131.5 points"
"Bosnia-Herzegovina","Brotnjo Citluk",1.5,131.5,0.0114068441064639,":ba:","Bosnia-Herzegovina: 131.5 points"
"Bosnia-Herzegovina","Zeljeznicar Sarajevo",47,131.5,0.357414448669202,":ba:","Bosnia-Herzegovina: 131.5 points"
"Bosnia-Herzegovina","FK Borac Banja Luka",15,131.5,0.114068441064639,":ba:","Bosnia-Herzegovina: 131.5 points"
"Bosnia-Herzegovina","FK Modrica",4,131.5,0.0304182509505703,":ba:","Bosnia-Herzegovina: 131.5 points"
"Bosnia-Herzegovina","Tuzla City",2,131.5,0.0152091254752852,":ba:","Bosnia-Herzegovina: 131.5 points"
"Bosnia-Herzegovina","Radnik Bijeljina",1.5,131.5,0.0114068441064639,":ba:","Bosnia-Herzegovina: 131.5 points"
"Bosnia-Herzegovina","Buducnost Banovici",0,131.5,0,":ba:","Bosnia-Herzegovina: 131.5 points"
"Bosnia-Herzegovina","Zrinjski Mostar",28.5,131.5,0.216730038022814,":ba:","Bosnia-Herzegovina: 131.5 points"
"Bosnia-Herzegovina","Velez Mostar",36.5,131.5,0.277566539923954,":ba:","Bosnia-Herzegovina: 131.5 points"
"Bosnia-Herzegovina","FK Sarajevo",43,131.5,0.326996197718631,":ba:","Bosnia-Herzegovina: 131.5 points"
"Bosnia-Herzegovina","Leotar Trebinje",1.5,131.5,0.0114068441064639,":ba:","Bosnia-Herzegovina: 131.5 points"
"Bosnia-Herzegovina","Slavija Sarajevo",1.5,131.5,0.0114068441064639,":ba:","Bosnia-Herzegovina: 131.5 points"
"Bosnia-Herzegovina","NK Orasje",0,131.5,0,":ba:","Bosnia-Herzegovina: 131.5 points"
"Belgium","Seraing",2,1770,0.00112994350282486,":be:","Belgium: 1770 points"
"Belgium","SK Beveren",51,1770,0.0288135593220339,":be:","Belgium: 1770 points"
"Belgium","Lierse SK",22,1770,0.0124293785310734,":be:","Belgium: 1770 points"
"Belgium","Zulte Waregem",20,1770,0.0112994350282486,":be:","Belgium: 1770 points"
"Belgium","KV Mechelen",53,1770,0.0299435028248588,":be:","Belgium: 1770 points"
"Belgium","AA Gent",99.5,1770,0.0562146892655367,":be:","Belgium: 1770 points"
"Belgium","Germinal Beerschot",2,1770,0.00112994350282486,":be:","Belgium: 1770 points"
"Belgium","KVC Westerlo",1.5,1770,0.000847457627118644,":be:","Belgium: 1770 points"
"Belgium","KV Oostende",0.5,1770,0.000282485875706215,":be:","Belgium: 1770 points"
"Belgium","La Louvière",1,1770,0.000564971751412429,":be:","Belgium: 1770 points"
"Belgium","Union Saint-Gilloise",13,1770,0.00734463276836158,":be:","Belgium: 1770 points"
"Belgium","KFC Winterslag",5,1770,0.00282485875706215,":be:","Belgium: 1770 points"
"Belgium","Eendracht Aalst",5,1770,0.00282485875706215,":be:","Belgium: 1770 points"
"Belgium","Racing Genk",104,1770,0.0587570621468927,":be:","Belgium: 1770 points"
"Belgium","FC Liège",58,1770,0.0327683615819209,":be:","Belgium: 1770 points"
"Belgium","Club Brugge",353.5,1770,0.199717514124294,":be:","Belgium: 1770 points"
"Belgium","RWD Molenbeek",35,1770,0.019774011299435,":be:","Belgium: 1770 points"
"Belgium","Cercle Brugge",6,1770,0.00338983050847458,":be:","Belgium: 1770 points"
"Belgium","Standard Liège",254,1770,0.143502824858757,":be:","Belgium: 1770 points"
"Belgium","Germinal Ekeren",10.5,1770,0.00593220338983051,":be:","Belgium: 1770 points"
"Belgium","Anderlecht",493,1770,0.278531073446328,":be:","Belgium: 1770 points"
"Belgium","Waregem",25,1770,0.0141242937853107,":be:","Belgium: 1770 points"
"Belgium","Beerschot VAV",6,1770,0.00338983050847458,":be:","Belgium: 1770 points"
"Belgium","Royal Antwerp",68,1770,0.0384180790960452,":be:","Belgium: 1770 points"
"Belgium","KSC Lokeren",39,1770,0.0220338983050847,":be:","Belgium: 1770 points"
"Belgium","THOR Waterschei",19,1770,0.0107344632768362,":be:","Belgium: 1770 points"
"Belgium","Charleroi",12,1770,0.00677966101694915,":be:","Belgium: 1770 points"
"Belgium","Daring CB",3,1770,0.00169491525423729,":be:","Belgium: 1770 points"
"Belgium","Racing White",0,1770,0,":be:","Belgium: 1770 points"
"Belgium","KSV Roeselare",3,1770,0.00169491525423729,":be:","Belgium: 1770 points"
"Belgium","Excelsior Mouscron",5.5,1770,0.00310734463276836,":be:","Belgium: 1770 points"
"Bulgaria","Levski-Spartak Sofia",56,740.5,0.0756245779878461,":bg:","Bulgaria: 740.5 points"
"Bulgaria","FC Shumen",0,740.5,0,":bg:","Bulgaria: 740.5 points"
"Bulgaria","Marek Stanke Dimitrov",6,740.5,0.00810263335584065,":bg:","Bulgaria: 740.5 points"
"Bulgaria","Trakia Plovdiv",17,740.5,0.0229574611748818,":bg:","Bulgaria: 740.5 points"
"Bulgaria","Spartak Plovdiv",4,740.5,0.00540175557056043,":bg:","Bulgaria: 740.5 points"
"Bulgaria","FC Sliven",2,740.5,0.00270087778528022,":bg:","Bulgaria: 740.5 points"
"Bulgaria","Botev Vratsa",0,740.5,0,":bg:","Bulgaria: 740.5 points"
"Bulgaria","Etar Veliko Tarnovo",2,740.5,0.00270087778528022,":bg:","Bulgaria: 740.5 points"
"Bulgaria","Cherno More Varna",7,740.5,0.00945307224848076,":bg:","Bulgaria: 740.5 points"
"Bulgaria","Chernomorets Burgas",2,740.5,0.00270087778528022,":bg:","Bulgaria: 740.5 points"
"Bulgaria","Ludogorets Razgrad",86,740.5,0.116137744767049,":bg:","Bulgaria: 740.5 points"
"Bulgaria","Neftochimik Burgas",4.5,740.5,0.00607697501688049,":bg:","Bulgaria: 740.5 points"
"Bulgaria","Akademik Sofia",4,740.5,0.00540175557056043,":bg:","Bulgaria: 740.5 points"
"Bulgaria","Slavia Sofia",46.5,740.5,0.062795408507765,":bg:","Bulgaria: 740.5 points"
"Bulgaria","Dunav Ruse",2,740.5,0.00270087778528022,":bg:","Bulgaria: 740.5 points"
"Bulgaria","Lokomotiv Sofia",41,740.5,0.0553679945982444,":bg:","Bulgaria: 740.5 points"
"Bulgaria","Lokomotiv Plovdiv",31,740.5,0.0418636056718433,":bg:","Bulgaria: 740.5 points"
"Bulgaria","CDNA Sofia",19,740.5,0.0256583389601621,":bg:","Bulgaria: 740.5 points"
"Bulgaria","Levski Sofia",103,740.5,0.139095205941931,":bg:","Bulgaria: 740.5 points"
"Bulgaria","CSKA Sofia",194,740.5,0.261985145172181,":bg:","Bulgaria: 740.5 points"
"Bulgaria","Arda Kardzhali",0,740.5,0,":bg:","Bulgaria: 740.5 points"
"Bulgaria","FC Beroe Stara Zagora",29.5,740.5,0.0398379473328832,":bg:","Bulgaria: 740.5 points"
"Bulgaria","Spartak Varna",4,740.5,0.00540175557056043,":bg:","Bulgaria: 740.5 points"
"Bulgaria","Litex Lovech",48,740.5,0.0648210668467252,":bg:","Bulgaria: 740.5 points"
"Bulgaria","Botev Plovdiv",28,740.5,0.037812288993923,":bg:","Bulgaria: 740.5 points"
"Bulgaria","Pirin Blagoevgrad",4,740.5,0.00540175557056043,":bg:","Bulgaria: 740.5 points"
"Belarus","FC Vitebsk",0.5,256.5,0.00194931773879142,":by:","Belarus: 256.5 points"
"Belarus","Fandok Bobruisk",2,256.5,0.00779727095516569,":by:","Belarus: 256.5 points"
"Belarus","Torpedo Zhodino",5.5,256.5,0.0214424951267057,":by:","Belarus: 256.5 points"
"Belarus","Lokomotiv-96 Vitebsk",0.5,256.5,0.00194931773879142,":by:","Belarus: 256.5 points"
"Belarus","BATE Borisov",118.5,256.5,0.461988304093567,":by:","Belarus: 256.5 points"
"Belarus","Slavia Mozyr",8.5,256.5,0.0331384015594542,":by:","Belarus: 256.5 points"
"Belarus","FC Gomel",6.5,256.5,0.0253411306042885,":by:","Belarus: 256.5 points"
"Belarus","FK Minsk",4.5,256.5,0.0175438596491228,":by:","Belarus: 256.5 points"
"Belarus","MTZ-Ripo Minsk",3.5,256.5,0.01364522417154,":by:","Belarus: 256.5 points"
"Belarus","Neman Grodno",3.5,256.5,0.01364522417154,":by:","Belarus: 256.5 points"
"Belarus","Belshina Bobruisk",5.5,256.5,0.0214424951267057,":by:","Belarus: 256.5 points"
"Belarus","Dynamo Brest",7.5,256.5,0.0292397660818713,":by:","Belarus: 256.5 points"
"Belarus","Shakhtior Saligorsk",19.5,256.5,0.0760233918128655,":by:","Belarus: 256.5 points"
"Belarus","Dinamo-93 Minsk",5,256.5,0.0194931773879142,":by:","Belarus: 256.5 points"
"Belarus","Dinamo Minsk",93.5,256.5,0.364522417153996,":by:","Belarus: 256.5 points"
"Belarus","Dnepr Mogilev",4.5,256.5,0.0175438596491228,":by:","Belarus: 256.5 points"
"Belarus","Naftan Novopolotsk",1.5,256.5,0.00584795321637427,":by:","Belarus: 256.5 points"
"Switzerland","FC Lugano",20,1094.5,0.0182731841023298,":ch:","Switzerland: 1094.5 points"
"Switzerland","Grasshoppers Zürich",155,1094.5,0.141617176793056,":ch:","Switzerland: 1094.5 points"
"Switzerland","Servette FC",94.5,1094.5,0.0863407948835084,":ch:","Switzerland: 1094.5 points"
"Switzerland","Young Boys",132,1094.5,0.120603015075377,":ch:","Switzerland: 1094.5 points"
"Switzerland","FC Wil",0.5,1094.5,0.000456829602558246,":ch:","Switzerland: 1094.5 points"
"Switzerland","FC Zürich",123.5,1094.5,0.112836911831887,":ch:","Switzerland: 1094.5 points"
"Switzerland","FC Basel",293,1094.5,0.267702147099132,":ch:","Switzerland: 1094.5 points"
"Switzerland","AC Bellinzona",3,1094.5,0.00274097761534947,":ch:","Switzerland: 1094.5 points"
"Switzerland","FC Sion",71,1094.5,0.0648698035632709,":ch:","Switzerland: 1094.5 points"
"Switzerland","La Chaux-de-Fonds",6,1094.5,0.00548195523069895,":ch:","Switzerland: 1094.5 points"
"Switzerland","Lausanne Sports",50,1094.5,0.0456829602558246,":ch:","Switzerland: 1094.5 points"
"Switzerland","FC Thun",24,1094.5,0.0219278209227958,":ch:","Switzerland: 1094.5 points"
"Switzerland","Basel XI",4,1094.5,0.00365463682046597,":ch:","Switzerland: 1094.5 points"
"Switzerland","FC Wettingen",5,1094.5,0.00456829602558246,":ch:","Switzerland: 1094.5 points"
"Switzerland","FC Sankt Gallen",20.5,1094.5,0.0187300137048881,":ch:","Switzerland: 1094.5 points"
"Switzerland","Xamax Neuchâtel",66,1094.5,0.0603015075376884,":ch:","Switzerland: 1094.5 points"
"Switzerland","FC Aarau",11,1094.5,0.0100502512562814,":ch:","Switzerland: 1094.5 points"
"Switzerland","FC Luzern",15.5,1094.5,0.0141617176793056,":ch:","Switzerland: 1094.5 points"
"Cyprus","Salamis Famagusta",0,463,0,":cy:","Cyprus: 463 points"
"Cyprus","Digenis Morphou",0,463,0,":cy:","Cyprus: 463 points"
"Cyprus","Omonia Nicosia",92.5,463,0.199784017278618,":cy:","Cyprus: 463 points"
"Cyprus","AEK Larnaca",39.5,463,0.0853131749460043,":cy:","Cyprus: 463 points"
"Cyprus","Anorthosis Famagusta",68.5,463,0.147948164146868,":cy:","Cyprus: 463 points"
"Cyprus","Enosis Paralimni",2,463,0.00431965442764579,":cy:","Cyprus: 463 points"
"Cyprus","Ethnikos Achna",2,463,0.00431965442764579,":cy:","Cyprus: 463 points"
"Cyprus","Pezoporikos Larnaca",4,463,0.00863930885529158,":cy:","Cyprus: 463 points"
"Cyprus","Olympiakos Nicosia",3.5,463,0.00755939524838013,":cy:","Cyprus: 463 points"
"Cyprus","EPA Larnaca",0,463,0,":cy:","Cyprus: 463 points"
"Cyprus","Alki Larnaca",0,463,0,":cy:","Cyprus: 463 points"
"Cyprus","APOEL Nicosia",164,463,0.354211663066955,":cy:","Cyprus: 463 points"
"Cyprus","Ermis Aradippou",0,463,0,":cy:","Cyprus: 463 points"
"Cyprus","AEL Limassol",20,463,0.0431965442764579,":cy:","Cyprus: 463 points"
"Cyprus","Apollon Limassol",65.5,463,0.1414686825054,":cy:","Cyprus: 463 points"
"Cyprus","APOP Kinyras Peyias",0.5,463,0.00107991360691145,":cy:","Cyprus: 463 points"
"Cyprus","Aris Limassol",1,463,0.00215982721382289,":cy:","Cyprus: 463 points"
"Czech Republic","Petra Drnovice",3,680,0.00441176470588235,":cz:","Czech Republic: 680 points"
"Czech Republic","Slavia Praha",199,680,0.292647058823529,":cz:","Czech Republic: 680 points"
"Czech Republic","Viktoria Plzen",102.5,680,0.150735294117647,":cz:","Czech Republic: 680 points"
"Czech Republic","1.FC Slovácko",1,680,0.00147058823529412,":cz:","Czech Republic: 680 points"
"Czech Republic","Slovan Liberec",77.5,680,0.113970588235294,":cz:","Czech Republic: 680 points"
"Czech Republic","Sigma Olomouc",38,680,0.0558823529411765,":cz:","Czech Republic: 680 points"
"Czech Republic","Mladá Boleslav",22.5,680,0.0330882352941176,":cz:","Czech Republic: 680 points"
"Czech Republic","Viktoria Zizkov",11,680,0.0161764705882353,":cz:","Czech Republic: 680 points"
"Czech Republic","FC Brno",4,680,0.00588235294117647,":cz:","Czech Republic: 680 points"
"Czech Republic","Baník Ostrava",75.5,680,0.111029411764706,":cz:","Czech Republic: 680 points"
"Czech Republic","FC Zlin",2,680,0.00294117647058824,":cz:","Czech Republic: 680 points"
"Czech Republic","Sparta Praha",298.5,680,0.438970588235294,":cz:","Czech Republic: 680 points"
"Czech Republic","Hradec Kralove",14,680,0.0205882352941176,":cz:","Czech Republic: 680 points"
"Czech Republic","FK Príbram",3,680,0.00441176470588235,":cz:","Czech Republic: 680 points"
"Czech Republic","FK Teplice",15,680,0.0220588235294118,":cz:","Czech Republic: 680 points"
"Czech Republic","FK Jablonec",26.5,680,0.0389705882352941,":cz:","Czech Republic: 680 points"
"Germany","MSV Duisburg",22,4187,0.00525435872940053,":de:","Germany: 4187 points"
"Germany","FC Augsburg",7,4187,0.00167184141390017,":de:","Germany: 4187 points"
"Germany","Kickers Offenbach",2,4187,0.000477668975400048,":de:","Germany: 4187 points"
"Germany","Hannover 96",47.5,4187,0.0113446381657511,":de:","Germany: 4187 points"
"Germany","FSV Mainz 05",13.5,4187,0.00322426558395032,":de:","Germany: 4187 points"
"Germany","Borussia Dortmund",421,4187,0.10054931932171,":de:","Germany: 4187 points"
"Germany","SC Freiburg",13,4187,0.00310484834010031,":de:","Germany: 4187 points"
"Germany","Schalke 04",290.5,4187,0.0693814186768569,":de:","Germany: 4187 points"
"Germany","Fortuna Düsseldorf",34,4187,0.00812037258180081,":de:","Germany: 4187 points"
"Germany","Eintracht Frankfurt",233,4187,0.0556484356341056,":de:","Germany: 4187 points"
"Germany","Bayern München",898.5,4187,0.214592787198471,":de:","Germany: 4187 points"
"Germany","VfB Stuttgart",227.5,4187,0.0543348459517554,":de:","Germany: 4187 points"
"Germany","Alemannia Aachen",9,4187,0.00214951038930021,":de:","Germany: 4187 points"
"Germany","Werder Bremen",241,4187,0.0575591115357058,":de:","Germany: 4187 points"
"Germany","VfL Bochum",7,4187,0.00167184141390017,":de:","Germany: 4187 points"
"Germany","1899 Hoffenheim",23,4187,0.00549319321710055,":de:","Germany: 4187 points"
"Germany","Eintracht Braunschweig",21,4187,0.0050155242417005,":de:","Germany: 4187 points"
"Germany","1.FC Köln",220,4187,0.0525435872940053,":de:","Germany: 4187 points"
"Germany","TSV 1860 München",50,4187,0.0119417243850012,":de:","Germany: 4187 points"
"Germany","West Berlin XI",2,4187,0.000477668975400048,":de:","Germany: 4187 points"
"Germany","Viktoria Köln",2,4187,0.000477668975400048,":de:","Germany: 4187 points"
"Germany","Union Berlin",10.5,4187,0.00250776212085025,":de:","Germany: 4187 points"
"Germany","Bayer Leverkusen",331.5,4187,0.0791736326725579,":de:","Germany: 4187 points"
"Germany","Borussia Mönchengladbach",264,4187,0.0630523047528063,":de:","Germany: 4187 points"
"Germany","1.FC Kaiserslautern",114,4187,0.0272271315978027,":de:","Germany: 4187 points"
"Germany","1.FC Nürnberg",34,4187,0.00812037258180081,":de:","Germany: 4187 points"
"Germany","VfL Wolfsburg",94.5,4187,0.0225698590876523,":de:","Germany: 4187 points"
"Germany","Köln XI",6,4187,0.00143300692620014,":de:","Germany: 4187 points"
"Germany","Frankfurt XI",4,4187,0.000955337950800096,":de:","Germany: 4187 points"
"Germany","Hamburger SV",281,4187,0.0671124910437067,":de:","Germany: 4187 points"
"Germany","Tasmania Berlin",0,4187,0,":de:","Germany: 4187 points"
"Germany","Karlsruher SC",27,4187,0.00644853116790065,":de:","Germany: 4187 points"
"Germany","Rot-Weiß Essen",1,4187,0.000238834487700024,":de:","Germany: 4187 points"
"Germany","Wuppertaler SV",2,4187,0.000477668975400048,":de:","Germany: 4187 points"
"Germany","KFC Uerdingen",18,4187,0.00429902077860043,":de:","Germany: 4187 points"
"Germany","RB Leipzig",94.5,4187,0.0225698590876523,":de:","Germany: 4187 points"
"Germany","Hertha BSC",120.5,4187,0.0287795557678529,":de:","Germany: 4187 points"
"Denmark","Viborg FF",9,854,0.0105386416861827,":dk:","Denmark: 854 points"
"Denmark","Randers FC",19.5,854,0.0228337236533958,":dk:","Denmark: 854 points"
"Denmark","FC Nordsjælland",16,854,0.0187353629976581,":dk:","Denmark: 854 points"
"Denmark","B1913 Odense",4,854,0.00468384074941452,":dk:","Denmark: 854 points"
"Denmark","AaB Aalborg",44.5,854,0.0521077283372365,":dk:","Denmark: 854 points"
"Denmark","Randers Freja",12,854,0.0140515222482436,":dk:","Denmark: 854 points"
"Denmark","Ikast FS",2,854,0.00234192037470726,":dk:","Denmark: 854 points"
"Denmark","AC Horsens",2,854,0.00234192037470726,":dk:","Denmark: 854 points"
"Denmark","Næstved IF",4,854,0.00468384074941452,":dk:","Denmark: 854 points"
"Denmark","KB København",20,854,0.0234192037470726,":dk:","Denmark: 854 points"
"Denmark","Vejle BK",24,854,0.0281030444964871,":dk:","Denmark: 854 points"
"Denmark","Vanløse IF",0,854,0,":dk:","Denmark: 854 points"
"Denmark","AB København",10,854,0.0117096018735363,":dk:","Denmark: 854 points"
"Denmark","Holbæk B&IF",2,854,0.00234192037470726,":dk:","Denmark: 854 points"
"Denmark","Frem Kobenhavn",11,854,0.0128805620608899,":dk:","Denmark: 854 points"
"Denmark","Lyngby BK",21.5,854,0.025175644028103,":dk:","Denmark: 854 points"
"Denmark","AGF Aarhus",52.5,854,0.0614754098360656,":dk:","Denmark: 854 points"
"Denmark","Herfølge BK",5,854,0.00585480093676815,":dk:","Denmark: 854 points"
"Denmark","Esbjerg fB",39,854,0.0456674473067916,":dk:","Denmark: 854 points"
"Denmark","FC Midtjylland",63.5,854,0.0743559718969555,":dk:","Denmark: 854 points"
"Denmark","SønderjyskE",4,854,0.00468384074941452,":dk:","Denmark: 854 points"
"Denmark","B93 København",2,854,0.00234192037470726,":dk:","Denmark: 854 points"
"Denmark","B1901 Nykøbing",0,854,0,":dk:","Denmark: 854 points"
"Denmark","Hvidovre IF",11,854,0.0128805620608899,":dk:","Denmark: 854 points"
"Denmark","OB Odense",61,854,0.0714285714285714,":dk:","Denmark: 854 points"
